illusion	ɪˈluʒən	ilusão	espejismo,ilusión	ɪˈlu ʒən 	ih-<span class="bold">loo</span>-zh<span class="italic">uh</span>n 	false appearance; false belief	<b>semblance,deception,myth,confusion,image,delusion,fantasy,misconception,hallucination,pipe dream</b>	[sound:thesaurus-illusion.mp3]		ilusão	/<span class="ipa dipa">ɪˈlu·ʒən</span>/	[sound:cambridge-illusion.mp3]		(4266)ilusão,(149)Illusion,(42)ilusório,(18)truque,(14)impressão,(13)ilusionismo,(10)miragem,(6)iludir,		(something that produces) a false impression, idea or belief	ilusão
Gorman	ˈgɔrmən	Gorman	Gorman					[sound:thesaurus-Gorman.mp3]						(295)Gorman,(7)Goldman,			
execution	ˌɛksəˈkjuʃən	execução	ejecución	ˌɛk sɪˈkyu ʃən 	ek-si-<span class="bold">kyoo</span>-sh<span class="italic">uh</span>n 	killing,carrying out of a task	<font color="#cccccc">hit,hanging,crucifixion,shooting,punishment,strangulation,electrocution,gassing,strangling,beheading,impalement,decapitation,</font><font color="#cccccc">completion,enforcement,prosecution,accomplishment,implementation,consummation,enactment,realization,administration,effect,delivery,rendering,style,discharge,performance,operation,achievement</font>	[sound:thesaurus-execution.mp3]		execução	/<span class="ipa dipa">ˌek·sɪˈkju·ʃən</span>/	[sound:cambridge-eus75722.mp3]		(10198)execução,(209)realização,(77)executar,(73)cumprimento,(71)morte,(65)executado,(29)aplicação,(28)exercício,(25)desempenho,(22)executada,(22)implementação,(21)execuñao,(15)fuzilamento,(11)efetivação,(2)penhora,(null),		to put to death by order of the law,to carry out (instructions etc),to perform (a movement etc usually requiring skill)	execução,executar,executar/cumprir
distress	dɪˈstrɛs	angústia,a angústia	angustia,la angustia	dɪˈstrɛs 	dih-<span class="bold">stres</span> 	pain, agony,hardship, adversity,worry, upset	<font color="#cccccc">irritation,unhappiness,shame,pang,affliction,perplexity,blues,mortification,anguish,worry,concern,heartache,dejection,cross,heartbreak,tribulation,woe,wretchedness,desolation,headache,torture,sorrow,dolor,twinge,throe,grief,embarrassment,discomfort,disquietude,stew,ache,trouble,care,anxiety,ordeal,visitation,suffering,trial,sadness,malaise,disappointment,misery,torment,vexation,worriment,</font><font color="#cccccc">disaster,privation,want,need,misfortune,catastrophe,scrape,indigence,jam,bummer,vicissitude,downer,crunch,exigency,destitution,throe,difficulty,drag,poverty,trouble,pinch,trial,calamity,rigor,pickle,straits,</font><font color="#cccccc">desolate,afflict,agonize,wound,strap,strain,torment,irritate,hound,depress,nag,injure,sadden,disquiet,harass,vex,eat,irk,pester,pain,perplex,torture,get,needle,stress,hurt,break,plague,aggrieve,trouble,bug,disturb,miff,peeve,bother,grieve,dog,oppress,try,ail,discombobulate,harry,push,weigh,rack</font>	[sound:thesaurus-distress.mp3]		sofrimento,aflição,perigo,afligir,angustiar	/<span class="ipa dipa">dɪˈstres</span>/	[sound:cambridge-eus75630.mp3]		(621)angústia,(460)perigo,(405)sofrimento,(356)aflição,(77)dificuldade,(69)desconforto,(43)desespero,(38)stress,(37)estresse,(36)de emergência,(34)perturbação,(30)miséria,(25)agonia,(24)dor,(19)desgraça,(3)comoção,(null),			
definition	ˌdɛfəˈnɪʃən	definição	definición	ˌdɛf əˈnɪʃ ən 	def-<span class="italic">uh</span>-<span class="bold">nish</span>-<span class="italic">uh</span>n 	description	<b>interpretation,explanation,solution,rationale,answer,translation</b>	[sound:thesaurus-definition.mp3]		definição	/<span class="ipa dipa">ˌdef·əˈnɪʃ·ən</span>/	[sound:cambridge-definition.mp3]		(29700)definição,(230)definir,(152)conceito,(50)delimitação,(43)define,(38)determinação,(29)noção,(27)definido,(21)definida,(21)significado,(15)identificañao,(14)identificacao,(13)acepção,(12)indefinição,(6)clareza,(null),			
cutter	ˈkʌtər	cortador,cortador de	cortador	ˈkʌt ər 	<span class="bold">kuht</span>-er 	cutting tool,a boat propelled with wind by sailcloth,graver,machine for cutting grass,wood cutter,large boat	<b>bayonet,dagger,blade,sword,skewer,machete,sickle,scalpel,</b><b>yacht,skiff,craft,vessel,ship,catamaran,schooner,sloop,</b><font color="#cccccc">artist,lapidary,sculptor,carver,etcher,lithographer,</font><b>mower,</b><font color="#cccccc">logger,lumberman,</font><b>frigate,destroyer,corvette,battleship,submarine,gunboat</b>	[sound:thesaurus-cutter.mp3]		cortar,cortar algo/cortar-se,reduzir,corte,redução	/<span class="ipa dipa">kʌt</span>/	[sound:cambridge-cut.mp3]		(659)cortador,(486)Cutter,(126)corte,(99)fresa,(55)cúter,(40)separador,(38)cortadora,(22)estilete,(17)lâmina,(16)cruzador,(15)pedreiro,(14)guilhotina,(12)editor,(9)cortadeira,(7)lapidador,(1)talhador,(null),		to make an opening in, usually with something with a sharp edge,to separate or divide by cutting,to make by cutting,to shorten by cutting; to trim,to reduce,to remove,to wound or hurt by breaking the skin (of),to divide (a pack of cards),to stop,to take a short route or way,to meet and cross (a line or geometrical figure),to stay away from (a class, lecture etc),(also ) to ignore completely,the result of an act of cutting,the way in which something is tailored, fashioned etc,a piece of meat cut from an animal,a person or thing that cuts,a type of small sailing ship	cortar,matar (aulas),ignorar,corte,cortador,escaler
creating	kriˈeɪtɪŋ	criando,a criação de	creando,la creación de	kriˈeɪt 	kree-<span class="bold">eyt</span> 	develop in mind or physically	<b>spawn,organize,devise,set up,discover,invent,constitute,shape,design,establish,make,construct,start,build,forge,form,produce,plan,generate,conceive,initiate,found</b>	[sound:thesaurus-creating.mp3]		criar,produzir,inventar	/<span class="ipa dipa">kriˈeɪt</span>/	[sound:cambridge-create.mp3]		(9758)criar,(7579)criando,(6351)criação,(441)cria,(203)criam,(189)gerando,(159)criado,(156)gerar,(143)criou,(105)criarem,(86)criarmos,(67)crie,(61)criamos,(56)formando,(25)criadora,(null),		to cause to exist; to make,to give (a rank etc to)	criar,fazer
correctly	kəˈrɛktli	corretamente	correctamente	kəˈrɛkt 	k<span class="italic">uh</span>-<span class="bold">rekt</span> 	right	<b>justly,perfectly,rightly,nicely,accurately,properly,precisely</b>	[sound:thesaurus-correctly.mp3]		correto,certo,preciso,corrigir,retificar	/<span class="ipa dipa">kəˈrekt</span>/	[sound:cambridge-correct.mp3]		(4131)corretamente,(2222)correctamente,(434)bem,(421)correcta,(288)correto,(91)devidamente,(78)correcto,(52)direito,(38)acertadamente,(37)adequadamente,(36)certo,(31)razão,(24)justamente,(24)compreendi,(12)rectamente,(null),		to remove faults and errors from,(of a teacher etc) to mark errors in,free from faults or errors,right; not wrong	corretamente,corrigir,correcto
complaint	kəmˈpleɪnt	queixa,reclamação	queja	kəmˈpleɪnt 	k<span class="italic">uh</span>m-<span class="bold">pleynt</span> 	statement of disagreement, discontent,illness, affliction	<b>criticism,grievance,objection,gripe,protest,accusation,charge,trouble,</b><font color="#cccccc">malady,ailment,sickness,affection,ill,upset,disease,indisposition,infirmity,disorder,condition,syndrome</font>	[sound:thesaurus-complaint.mp3]		queixa,reclamação	/<span class="ipa dipa">kəmˈpleɪnt</span>/	[sound:cambridge-complaint.mp3]		(4237)queixa,(2198)denúncia,(1494)reclamação,(75)acusação,(67)reclamar,(38)recurso,(27)queixar,(21)processo,(18)Complaint,(18)protesto,(18)queixa-crime,(13)lamento,(12)querela,(12)queixou,(9)queixume,(null),		to state one's displeasure, dissatisfaction etc,(with ) to state that one has (pain, discomfort etc),(a statement of one's) dissatisfaction,a sickness, disease, disorder etc	reclamação,queixar-se,queixa,achaque
chickens	ˈʧɪkənz	galinhas	pollos	ˈtʃɪk ən 	<span class="bold">chik</span>-<span class="italic">uh</span>n 	person afraid to try something,farm fowl	<font color="#cccccc">poltroon,dastard,quitter,coward,craven,recreant,funk,</font><b>poultry,hen</b>	[sound:thesaurus-chickens.mp3]		frango	/<span class="ipa dipa">ˈtʃɪk·ən</span>/	[sound:cambridge-chicken.mp3]		(1898)galinhas,(572)frangos,(51)galinha,(51)frango,(32)aves,(21)frangas,(20)pintos,(17)galos,(14)pintainhos,(9)pintinhos,(7)cobardes,		a young bird, especially a young hen,its flesh used as food,(slang.) a coward	frango,galinha,
Charlotte	ˈʃɑrlət	Charlotte	Charlotte					[sound:thesaurus-Charlotte.mp3]						(5360)Charlotte,(515)Carlota,(22)Charlotte's,(16)Charlote,(16)CharIotte,			
Caitlin	ˈkeɪtlɪn	Caitlin	Caitlin					[sound:thesaurus-Caitlin.mp3]						(576)Caitlin,(21)Katelyn,(7)Catlin,			
blocked	blɑkt	bloqueado	obstruido,bloqueado			obstruct	<b>cut off,prevent,clog,thwart,halt,intercept,blockade,stop,deter,hold up,stall,impede,arrest,close,bar,hinder,close off</b>	[sound:thesaurus-blocked.mp3]		quarteirão,bloco,prédio,bloquear,obstruir,entupir,impedir (passagem)	/<span class="ipa dipa">blɑk</span>/	[sound:cambridge-bloc.mp3]		(2109)bloqueado,(493)bloqueou,(272)bloquearam,(116)bloqueio,(94)bloquear,(80)obstruído,(67)bloqueei,(44)impedido,(39)impediu,(38)entupido,(36)bloqueamos,(34)fechado,(23)bloqueando,(22)bloqueava,			
trophy	ˈtroʊfi	troféu	trofeo	ˈtroʊ fi 	<span class="bold">troh</span>-fee 	physical award	<b>citation,prize,gold,cup,keepsake,crown,souvenir,decoration,medal,memento</b>	[sound:thesaurus-trophy.mp3]		troféu	/<span class="ipa dipa">ˈtroʊ·fi</span>/	[sound:cambridge-trophy.mp3]		(3342)troféu,(321)Trophy,(46)prêmio,(40)taça,(8)campeonato,(8)desportiva,(7)Copa,			
tortured	ˈtɔrʧərd	torturado	torturado	ˈtɔr tʃər 	<span class="bold">tawr</span>-cher 	upset or hurt severely	<b>annoy,disturb,injure,beat,wound,abuse,torment,persecute,mistreat,maim,mutilate,oppress</b>	[sound:thesaurus-tortured.mp3]		torturado,atormentado	/<span class="ipa dipa">ˈtɔːr.tʃɚd</span>/	[sound:cambridge-ustorme017.mp3]		(1763)torturado,(371)torturou,(209)torturaram,(109)tortura,(63)torturava,(60)torturei,(40)atormentado,(36)torturaste,(36)torturar,(29)torturaram-no,(27)torturou-me,(25)torturavam,(25)torturaram-me,(18)torturou-o,(6)torturante,			
structure	ˈstrʌkʧər	estrutura	estructura	ˈstrʌk tʃər 	<span class="bold">struhk</span>-cher 	makeup, form,building	<b>network,format,system,arrangement,framework,complex,design,architecture,organization,formation,construction,</b><b>house,construction,edifice</b>	[sound:thesaurus-structure.mp3]		estrutura,estruturar,organizar	/<span class="ipa dipa">ˈstrʌk·tʃər</span>/	[sound:cambridge-structure.mp3]		(36385)estrutura,(627)estruturar,(230)estrutural,(208)construção,(179)estruturação,(166)structure,(119)estacionamento,(115)edifício,(99)estructura,(90)composiñao,(70)organização,(54)arquitectura,(49)sistema,(42)obstáculos,(38)composição,		the way in which something is arranged or organized,a building, or something that is built or constructed	estrutura,estruturar
rot	rɑt	podridão,rot	putrefacción,rot	rɒt 	rot 	corrosion, disintegration,garbage, nonsense,corrode, deteriorate	<b>blight,decomposition,deterioration,decay,</b><font color="#cccccc">hogwash,silliness,claptrap,moonshine,bunk,bilge,hooey,foolishness,guff,drivel,poppycock,rubbish,balderdash,tommyrot,</font><b>perish,decay,disintegrate,warp,crumble,wither,spoil,molder,stain,decompose,languish,break down</b>	[sound:thesaurus-rot.mp3]						(1466)apodrecer,(254)rot,(246)podridão,(45)podre,(33)apodrecimento,(17)caruncho,(13)morrer,(12)putrefação,(12)decomposição,(9)estragar,(8)Gomose,(7)bobagens,(6)definhar,(1)decompor-se,		to make or become bad or decayed,decay,nonsense	apodrecer,putrefazer,caruncho,disparate
risking	ˈrɪskɪŋ	arriscando,arriscar	arriesgando	rɪsk 	risk 	take a chance	<b>endanger,imperil,jeopardize,compromise,defy</b>	[sound:thesaurus-risking.mp3]		risco,arriscar-se,em perigo,arriscar	/<span class="ipa dipa">rɪsk</span>/	[sound:cambridge-risk.mp3]		(530)arriscar,(431)arriscando,(137)risco,(43)arrisca,(43)arrisco,(40)arriscamos,(33)arriscam,(13)arriscou,(12)arriscando-se,(11)arriscado,(11)arriscarmos,(10)arriscarem,(10)arrisque,(8)arriscarei,(6)arrisquem,(null),		(a person, thing etc which causes or could cause) danger or possible loss or injury,to expose to danger; to lay open to the possibility of loss,to take the chance of (something bad happening)	arriscar,risco,arriscar-se
pointless	ˈpɔɪntləs	sem sentido,inútil	inútil	ˈpɔɪnt lɪs 	<span class="bold">point</span>-lis 	ridiculous, senseless	<b>fruitless,worthless,stupid,unproductive,insignificant,irrelevant,ineffectual,futile,trivial,meaningless,inconsequential,ineffective,silly,useless,impotent,unnecessary,powerless,aimless,absurd</b>	[sound:thesaurus-pointless.mp3]		inútil,sem sentido	/<span class="ipa dipa">ˈpɔɪnt·ləs</span>/	[sound:cambridge-pointless.mp3]		(928)inútil,(225)sem sentido,(78)faz sentido,(36)pena,(31)nada,(22)escusado,(21)insensato,(19)desnecessário,(15)sem propósito,(15)não adianta,(14)pointless,(9)despropositado,(9)absurdo,(9)irrelevante,(9)em vão,(null),		the sharp end of anything,a piece of land that projects into the sea etc, a small round dot or mark (.) ,an exact place or spot,an exact moment,a place on a scale especially of temperature,a division on a compass eg north, south-west etc,a mark in scoring a competition, game, test etc,a particular matter for consideration or action,(a) purpose or advantage,a personal characteristic or quality,an electrical socket in a wall etc into which a plug can be put,to aim in a particular direction,to call attention to something especially by stretching the index finger in its direction,to fill worn places in (a stone or brick wall etc) with mortar	inútil,ponta,cabo,ponto,momento,sentido,traço,tomada,apontar,preencher frinchas
pearl	pɜrl	pérola	perla	pɜrl 	purl 	gem	<font color="#cccccc">seed,jewel,nacre</font>	[sound:thesaurus-pearl.mp3]		pérola	/<span class="ipa dipa">ˈpɜrl</span>/	[sound:cambridge-pearl.mp3]		(2321)Pearl,(1684)pérola,(77)madrepérola,(14)perolado,(13)péroIa,(9)jóia,(6)PearI,(4)nácar,			
Nixon	ˈnɪksən	Nixon	Nixon					[sound:thesaurus-Nixon.mp3]						(2232)Nixon,(4)N ixon,			
Lancelot	ˈlænsəˌlɑt	Lancelot	Lancelot					[sound:thesaurus-Lancelot.mp3]						(409)Lancelot,(60)Lancelote,			
household	ˈhaʊsˌhoʊld	casa,família	casa,hogar	ˈhaʊsˌhoʊld, -ˌoʊld 	<span class="bold">hous</span>-hohld, -ohld 	domestic,domestic establishment	<b>ordinary,everyday,</b><b>home,family,house</b>	[sound:thesaurus-household.mp3]		casa,lar,família	/<span class="ipa dipa">ˈhɑʊsˌhoʊld</span>/	[sound:cambridge-household.mp3]		(1806)casa,(845)família,(663)doméstico,(549)domicílio,(480)domiciliar,(348)lar,(331)agregado familiar,(246)das famílias,(140)electrodoméstico,(94)Household,(86)criadagem,(77)residência,(37)agregados familiares,(22)moradia,(20)caseiro,(1)de casa,			
heir	ɛr	herdeiro	heredero	ɛər 	air 	person who inherits possessions	<b>beneficiary,scion,successor,inheritor</b>	[sound:thesaurus-heir.mp3]		herdeiro,-a	/<span class="ipa dipa">eər</span>/	[sound:cambridge-air.mp3]		(3378)herdeiro,(430)herdeira,(30)sucessor,(23)heir,(16)filho,(12)herança,(3)herde,		a person who by law receives wealth, property etc when the owner dies	herdeiro
handing	ˈhændɪŋ	entregando,entrega	entregando,la entrega de	hænd 	hand 	give, transfer,suggest, offer,stretch to; touch,furnish, provide, give a resource,pass possession to,give, transfer,transfer, carry,discharge, give forth,distribute,give nourishment; augment,give, reveal information,give back; release	<b>shoot,deliver,reach,throw,send,</b><b>propound,</b><b>end,lead,make,go,contact,stand,pass,strike,join,approach,attain,</b><b>feed,hand over,grant,afford,transfer,contribute,deliver,yield,produce,turn over,equip,cater,find,store,fill,</b><b>give,move,dispatch,bring,carry,ship,find,transport,sell,cede,hand over,provide,supply,send,transmit,relocate,deliver,turn over,change,convert,shift,remove,ferry,assign,pass on,</b><b>relinquish,hand over,supply,provide,deliver,assign,convey,entrust,surrender,pass on,give up,</b><b>hand over,drop,give,distribute,bear,hand,bring,convey,pass,transport,</b><b>hand over,supply,provide,dispense,bear,hand,produce,turn over,release,find,</b><b>satisfy,bolster,nourish,supply,provide,give,deliver,encourage,maintain,sustain,stuff,fuel,find,fill,</b><b>provide,afford,hand over,turn over,dispense,</b><b>relinquish,cede,donate,supply,provide,transfer,deliver,hand,leave,turn over,abandon,entrust,surrender,present,give up</b>	[sound:thesaurus-handing.mp3]		mão,à mão,ficar de mãos dadas,fora de controle,ponteiro (do relógio),dar uma ajuda/uma mão a alguém,por um lado… por um outro lado…,pegar alguém,pôr as mãos em alguém,dar,passar com a mão	/<span class="ipa dipa">hænd</span>/	[sound:cambridge-hand.mp3]		(293)entregar,(189)entregando,(151)entrega,(99)dar,(49)dando,(47)passar,(43)entregá-lo,(21)passando,(19)entregá-la,(17)transmissão,(17)oferecer,(16)entregar-lhe,(15)entregou,(13)entregue,(7)entregarmos,(null),		the part of the body at the end of the arm,a pointer on a clock, watch etc,a person employed as a helper, crew member etc,help; assistance,a set of playing-cards dealt to a person,a measure (approximately centimetres) used for measuring the height of horses,handwriting,(often with etc),to give (something) to someone by hand,to pass, transfer etc into another's care etc	entregar,mão,mão-de-obra,passar,ponteiro,ajudante,ajuda,cartas,meio palmo,caligrafia,
eighth	eɪtθ	oitavo	octavo					[sound:thesaurus-eighth.mp3]		oitavo	/<span class="ipa dipa">eɪtθ</span>/	[sound:cambridge-eighth.mp3]		(3193)oitavo,(237)8º,(140)8ª,(104)oito,(39)8.º,(33)Eighth,(17)colcheia,(16)8a,(8)8.ª,(8)8o,(8)dia 8,(5)Vlll,		the number or figure 8,the age of 8,the crew of an eight-oared racing boat,8 in number,aged 8	oitavo,oitava,oito,oito anos,de oito anos
dumping	ˈdʌmpɪŋ	despejar,dumping	dumping			disposal	<b>removal</b>	[sound:thesaurus-dumping.mp3]		jogar (fora),despejar,desfazer-se de,jogar,depósito de lixo	/<span class="ipa dipa">dʌmp</span>/	[sound:cambridge-dump.mp3]		(4225)dumping,(91)despejo,(87)despejar,(60)descarga,(54)largar,(44)despejando,(31)deposição,(31)jogando,(24)imersão,(14)largando,(11)terminar com,(9)descartar,(9)práticas,(8)depositar,(0)emborcação,(null),			
cups	kʌps	xícaras,copos	tazas	kʌp 	kuhp 	container for drinking	<b>mug,drink,bowl</b>	[sound:thesaurus-cups.mp3]		xícara,taça,não é a minha,a sua,etc. praia,juntar em concha	/<span class="ipa dipa">kʌp</span>/	[sound:cambridge-cup.mp3]		(1279)copos,(585)xícaras,(291)CUPS,(276)chávenas,(243)ventosas,(242)copas,(204)taças,(40)canecas,(31)copinhos,(30)copo,(24)Copa,(20)xícara,(15)cálices,(10)conchas,(10)capas,(null),		a usually round hollow container to hold liquid for drinking, often with a handle,an ornamental vessel, usually of silver or other metal, given as a prize in sports events etc	xícara,chávena,taça
Chloe's	ˈkloʊiz	Chloe's,Chloe	De Chloe,Chloe la					[sound:thesaurus-Chloe's.mp3]						(134)da Chloe,(61)Chloe está,			
alibi	ˈæləˌbaɪ	álibi	coartada	ˈæl əˌbaɪ 	<span class="bold">al</span>-<span class="italic">uh</span>-bahy 	defense against charges of wrongdoing; evidence of absence	<b>excuse,justification,pretext</b>	[sound:thesaurus-alibi.mp3]		álibi		[sound:cambridge-eus75471.mp3]		(4044)álibi,(11)desculpa,(11)pretexto,			
absence	ˈæbsəns	ausência	ausencia	ˈæb səns 	<span class="bold">ab</span>-s<span class="italic">uh</span>ns 	state of not being present,state of lacking something needed or usual	<font color="#cccccc">cut,vacancy,hooky,absenteeism,truancy,nonattendance,AWOL,nonappearance,</font><b>deficiency,drought,lack,omission,dearth</b>	[sound:thesaurus-absence.mp3]		ausência,falta	/<span class="ipa dipa">ˈæb·səns</span>/	[sound:cambridge-absence.mp3]		(13903)ausência,(1569)falta,(83)sem,(65)afastamento,(63)ausente,(33)facto,(30)presença,(29)carência,(20)absence,(19)vencimento,(18)desaparecimento,(14)revelia,(12)abstinência,(11)aus ncia,(11)faltar,(null),			
vital	ˈvaɪtəl	vital	vital	ˈvaɪt l 	<span class="bold">vahyt</span>-l 	essential,lively,alive	<b>necessary,key,integral,needed,fundamental,indispensable,crucial,urgent,important,imperative,critical,significant,basic,decisive,meaningful,</b><b>vibrant,vigorous,energetic,dynamic</b>	[sound:thesaurus-vital.mp3]		vital,imprescindível	/<span class="ipa dipa">ˈvɑɪ·t̬<span class="sp dsp">ə</span>l</span>/	[sound:cambridge-eus74876.mp3]		(11575)vital,(1450)fundamental,(1417)essencial,(596)indispensável,(422)importante,(395)crucial,(215)imprescindível,(137)necessário,(99)decisivo,(77)primordial,(50)imperioso,(39)imperativo,(29)determinante,(21)vitalidade,(20)fulcral,		essential; of the greatest importance,lively and energetic	vital
towers	ˈtaʊərz	torres	torres	ˈtaʊ ər 	<span class="bold">tou</span>-er 	very high building or building part,rise above	<font color="#cccccc">stronghold,lookout,fortification,belfry,skyscraper,column,pillar,spire,mast,keep,turret,obelisk,refuge,steeple,monolith,castle,citadel,fortress,fort,minaret,</font><font color="#cccccc">transcend,exceed,loom,top,overlook,ascend,surpass,surmount,dominate,mount,rear,soar,overtop</font>	[sound:thesaurus-towers.mp3]		torre	/<span class="ipa dipa">ˈtɑʊ·ər</span>/	[sound:cambridge-tower.mp3]		(3927)torres,(403)Towers,(69)torre,(14)eleva-se,(14)torreões,(13)eleva,(7)sobressai,(7)colunas,		a tall, narrow (part of a) building, especially (of) a castle,to rise high	torre,elevar-se muito alto
Tokyo	ˈtoʊkiˌoʊ	Tóquio	Tokio					[sound:thesaurus-Tokyo.mp3]						(4675)Tóquio,(1262)Tokyo,(117)Tokio,(11)Japão,(3)T oquio,			
thus	ðʌs	portanto,assim,	así	ðʌs 	<span class="italic">th</span>uhs 	in this manner,accordingly	<b>so,</b><b>then,so,therefore</b>	[sound:thesaurus-thus.mp3]		deste modo,assim,portanto,desta maneira	/<span class="ipa dipa">ðʌs</span>/	[sound:cambridge-thus.mp3]		(34652)assim,(6847)portanto,(2727)por conseguinte,(1609)deste modo,(1455)por isso,(1338)dessa forma,(1283)desta forma,(1016)então,(883)consequentemente,(781)pois,(705)desse modo,(416)logo,(203)daí,(171)pelo que,(162)ao qual,(1)desse jeito,(null),		(referring to something mentioned immediately before or after) in this or that way or manner	assim
struggling	ˈstrʌgəlɪŋ	lutando	luchando	ˈstrʌg əl 	<span class="bold">struhg</span>-<span class="italic">uh</span>l 	labor, work,fight, wrestle	<b>cope,try,toil,tackle,seek,strive,</b><b>contend,grapple,compete</b>	[sound:thesaurus-struggling.mp3]		batalhador	/<span class="ipa dipa">ˈstrʌɡ.lɪŋ</span>/	[sound:cambridge-usstron008.mp3]		(1129)lutando,(537)lutar,(255)luta,(206)lutam,(76)com dificuldades,(75)em dificuldades,(56)debater-se,(50)dificuldade,(47)lutado,(39)lutava,(33)debatem,(31)sofrendo,(31)esforçar-se,(23)esforçado,(11)batalhador,(8)em luta,			
shiny	ˈʃaɪni	brilhante	brillante	ˈʃaɪ ni 	<span class="bold">shahy</span>-nee 	bright, glistening	<b>polished,slick,sparkling,gleaming,glossy,lustrous</b>	[sound:thesaurus-shiny.mp3]		brilhante	/<span class="ipa dipa">ˈʃɑɪ·ni</span>/	[sound:cambridge-shiny.mp3]		(1764)brilhante,(77)reluzente,(58)brilho,(43)Shiny,(42)brilhar,(34)brilhando,(25)brilha,(23)brilhoso,(20)novinho,(18)lustroso,(15)radiante,(13)cintilante,(13)novinha,(11)brilhava,(6)engraxados,(null),		to (cause to) give out light; to direct such light towards someone or something,to be bright,(past tense, past participle ) to polish,(often with ) to be very good (at something),brightness; the state of being well polished,an act of polishing	brilhante,brilhar,polir,salientar-se,brilho,lustro
risked	rɪskt	arriscou	arriesgado,arriesgó	rɪsk 	risk 	chance taken,take a chance	<b>prospect,peril,danger,uncertainty,possibility,liability,hazard,opportunity,exposure,</b><b>endanger,imperil,jeopardize,compromise,defy</b>	[sound:thesaurus-risked.mp3]		risco,arriscar-se,em perigo,arriscar	/<span class="ipa dipa">rɪsk</span>/	[sound:cambridge-risk.mp3]		(558)arriscou,(250)arrisquei,(176)arriscaram,(143)arriscaste,(80)arriscamos,(66)arriscado,(38)risco,(25)arriscar,(21)arriscava,(12)arriscando,(11)arriscaria,(10)arriscou-se,(9)arriscam,(9)arriscavam,(7)arriscaram-se,(null),			
refer	rəˈfɜr	referir,consulte	referir,consulte	rɪˈfɜr 	ri-<span class="bold">fur</span> 	mention,direct, guide,concern, apply,seek information	<b>invoke,hint,attribute,introduce,cite,indicate,point out,assign,specify,</b><b>hand over,transfer,deliver,send,turn over,submit,recommend,commit,introduce,pass on,</b><b>answer,relate,involve,connect,deal with,</b><b>go,apply,advise</b>	[sound:thesaurus-refer.mp3]		forma abreviada de “referee”: árbitro		[sound:cambridge-ref.mp3]		(4002)referir,(1698)consultar,(1078)se referem,(872)remeter,(372)se refere,(144)mencionar,(141)submeter,(123)dizem respeito,(122)referimo-nos,(90)chamar,(82)recorrer,(78)indicar,(73)encaminhar,(37)referenciar,(31)enviar,(31)reportar-se,(null),			
mummy	ˈmʌmi	mamãe,múmia	momia,la momia	ˈmʌm i 	<span class="bold">muhm</span>-ee 	dehydrate, dry up	<b>dwindle,wilt,wither,shrink</b>	[sound:thesaurus-mummy.mp3]		mamãe	/<span class="ipa dipa">ˈmʌm·i</span>/	[sound:cambridge-mummy.mp3]		(991)múmia,(905)mamãe,(774)mamã,(591)mãe,(73)Mummy,(53)mãezinha,(2)a Mammy,		a dead human body preserved eg by the ancient Egyptians by wrapping in bandages and treating with spice, wax etc	múmia,mamã,mamãe
mint	mɪnt	hortelã	menta	mɪnt 	mint 	brand-new,a lot of money,create, coin	<font color="#cccccc">perfect,virgin,original,</font><font color="#cccccc">wad,fortune,pot,million,packet,boodle,pile,bundle,heap,roll,</font><font color="#cccccc">fashion,provide,cast,fabricate,issue,make,punch,construct,forge,devise,produce,invent,strike,mold,stamp,monetize</font>	[sound:thesaurus-mint.mp3]		hortelã,bala de menta	/<span class="ipa dipa">mɪnt</span>/	[sound:cambridge-mint.mp3]		(472)hortelã,(428)menta,(272)Mint,(142)de menta,(106)casa da moeda,(29)cunhar,(15)fortuna,(13)bala,(11)rebuçado,(11)impecável,(8)cunhagem,(6)balinha,(6)hortelã-pimenta,(4)novo,(0)cunhar moedas,		a place where money is made by the government,to manufacture (money),a plant with strong-smelling leaves, used as a flavouring,(also ) (a sweet with) the flavour of these leaves	menta,casa da moeda,cunhar,hortelã
keeper	ˈkipər	guardador,goleiro	guardián,keeper	ˈki pər 	<span class="bold">kee</span>-per 	guardian	<b>defender,attendant,caretaker,curator,custodian</b>	[sound:thesaurus-keeper.mp3]		goleiro,-a,zelador,-ora,guarda	/<span class="ipa dipa">ˈki·pər</span>/	[sound:cambridge-keeper.mp3]		(692)guardião,(224)detentor,(155)Keeper,(131)guarda,(87)goleiro,(85)guardiã,(37)guarda-redes,(34)guardador,(21)zelador,(21)tratador,(19)protetor,(18)proprietário,(16)depositário,(15)dono,(13)pena,(null),		to have for a very long or indefinite period of time,not to give or throw away; to preserve,to (cause to) remain in a certain state or position,to go on (performing or repeating a certain action),to have in store,to look after or care for,to remain in good condition,to make entries in (a diary, accounts etc),to hold back or delay,to provide food, clothes, housing for (someone),to act in the way demanded by,to celebrate,food and lodging,a person who looks after something, eg animals in a zoo,a goalkeeper	guardar,manter,continuar a,cuidar,conservar,fazer,atrasar,sustentar,celebrar,sustento,guarda,
Joey's	ˈʤoʊiz	Joey's,Joey	Joey's,Joey					[sound:thesaurus-Joey's.mp3]						(132)do Joey,(33)Joey está,(26)Joey é,(6)Joey's,			
